0.549,-0.775,-0.206,-0.070,-0.037,0.016,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
-0.078,-0.961,-0.687,-0.088,-0.056,0.011,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.294,-0.118,0.177,-0.189,-0.048,0.017,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.020,-0.490,-0.265,-0.176,-0.082,0.009,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.167,-1.187,-0.451,-0.068,-0.028,0.002,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.451,-0.343,-0.167,-0.169,-0.037,0.025,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.775,-0.481,-0.382,-0.138,0.083,0.025,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.069,-0.206,-0.265,-0.234,-0.034,-0.001,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
-0.078,-1.265,-0.951,-0.035,-0.080,0.025,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.353,-0.294,-0.402,-0.221,-0.054,0.024,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.177,-0.304,-0.177,-0.139,-0.073,0.012,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.608,-0.941,-0.951,-0.061,-0.019,0.039,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.667,-0.441,-0.167,-0.147,-0.040,0.026,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.265,-0.127,-0.373,-0.228,-0.070,0.020,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.520,-1.442,-1.177,-0.035,-0.059,0.025,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.402,-0.598,-0.647,-0.240,-0.027,0.021,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.294,-0.412,-0.657,-0.094,-0.087,0.019,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.637,-0.481,-0.029,-0.133,0.009,0.026,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.677,-0.382,-0.647,-0.185,-0.025,0.030,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.520,-0.147,-1.020,-0.134,-0.052,0.033,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.078,-0.324,-0.275,-0.185,-0.038,0.009,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.569,-1.030,-0.912,-0.032,0.029,0.027,    ,-1110.153,896.171,-34.811,125.442,2.625,-35.690
0.618,0.108,-5.423,-0.166,-0.036,0.186,    ,-1110.223,896.081,-34.892,125.442,2.625,-35.690
0.098,-1.255,-5.708,-0.127,-0.062,0.177,    ,-1111.171,894.851,-35.993,125.442,2.625,-35.689
-0.520,-1.912,-4.727,0.102,-0.113,0.076,    ,-1118.703,885.073,-44.741,125.445,2.627,-35.687
0.647,-0.363,-4.413,-0.091,0.072,0.108,    ,-1128.538,872.306,-56.164,125.449,2.629,-35.683
-0.147,-0.510,-2.373,-0.181,-0.147,0.139,    ,-1133.188,866.270,-61.565,125.451,2.630,-35.682
1.971,0.000,-2.138,-0.237,0.095,0.215,    ,-1142.281,854.467,-72.126,125.454,2.632,-35.679
-0.549,-0.167,-3.266,-0.133,-0.127,0.120,    ,-1151.461,842.550,-82.788,125.457,2.634,-35.676
1.069,-0.912,-3.785,-0.088,0.080,0.166,    ,-1155.986,836.675,-88.044,125.459,2.636,-35.674
1.765,-0.530,-4.443,-0.150,0.035,0.165,    ,-1165.038,824.926,-98.556,125.462,2.638,-35.671
0.628,-1.755,-3.579,-0.023,-0.120,0.190,    ,-1174.088,813.178,-109.068,125.466,2.640,-35.668
1.206,-0.088,-4.648,-0.156,0.002,0.158,    ,-1178.743,807.135,-114.474,125.467,2.641,-35.666
1.344,-0.304,-2.471,-0.184,0.095,0.114,    ,-1187.794,795.387,-124.986,125.471,2.643,-35.663
0.343,-1.285,-3.285,-0.056,-0.040,0.227,    ,-1196.844,783.638,-135.498,125.474,2.645,-35.660
1.275,-0.814,-3.207,-0.185,0.014,0.228,    ,-1201.370,777.763,-140.754,125.476,2.646,-35.659
0.785,0.265,-2.334,-0.297,-0.025,0.268,    ,-1209.135,767.682,-149.774,125.479,2.647,-35.656
0.226,-0.922,-3.707,-0.188,0.076,0.165,    ,-1214.510,760.694,-156.045,125.479,2.648,-35.656
1.559,-1.285,-3.815,-0.079,0.071,0.303,    ,-1218.605,755.365,-160.834,125.480,2.648,-35.656
1.147,-0.363,-3.589,-0.279,0.096,0.144,    ,-1227.618,743.638,-171.374,125.480,2.648,-35.656
1.667,-0.402,-3.668,-0.232,-0.005,0.197,    ,-1235.735,733.076,-180.866,125.480,2.648,-35.657
0.843,-1.285,-4.060,-0.147,-0.004,0.156,    ,-1244.754,721.339,-191.413,125.480,2.648,-35.657
0.932,-0.520,-3.030,-0.214,0.002,0.230,    ,-1249.263,715.472,-196.687,125.480,2.648,-35.657
1.716,-0.569,-2.981,-0.235,0.152,0.219,    ,-1258.411,703.568,-207.384,125.481,2.647,-35.658
2.226,-0.294,-3.207,-0.281,0.158,0.339,    ,-1266.006,693.684,-216.266,125.481,2.647,-35.658
1.206,-0.353,-2.001,-0.279,0.092,0.179,    ,-1267.360,691.922,-217.850,125.481,2.647,-35.658
1.079,-0.559,-4.639,-0.169,0.055,0.255,    ,-1267.745,691.399,-218.006,125.481,2.647,-35.658
1.412,-0.177,-3.226,-0.294,0.100,0.211,    ,-1268.030,690.892,-216.634,125.481,2.647,-35.659
1.373,-0.765,-2.148,-0.221,0.027,0.206,    ,-1268.815,689.502,-212.868,125.480,2.647,-35.659
1.040,-0.637,-2.991,-0.187,0.065,0.116,    ,-1270.361,686.760,-205.442,125.479,2.646,-35.660
1.530,-0.451,-4.697,-0.204,0.016,0.211,    ,-1271.503,684.735,-199.956,125.479,2.645,-35.661
0.941,-1.422,-3.128,-0.159,0.012,0.218,    ,-1274.412,679.577,-185.988,125.477,2.644,-35.663
0.765,-1.442,-2.501,-0.132,0.069,0.163,    ,-1276.020,676.725,-178.264,125.475,2.643,-35.664
1.638,-0.990,-3.972,-0.056,0.066,0.148,    ,-1279.327,670.861,-162.382,125.473,2.641,-35.666
0.706,-1.775,-2.256,0.171,0.033,0.146,    ,-1282.308,665.576,-148.068,125.471,2.639,-35.668
1.657,-4.442,-1.402,0.784,0.196,0.122,    ,-1283.594,663.295,-141.890,125.470,2.639,-35.669
1.069,-8.728,0.814,1.781,0.156,0.146,    ,-1285.418,660.061,-133.131,125.469,2.638,-35.670
1.873,-13.445,-0.500,2.999,0.217,0.260,    ,-1286.418,658.287,-128.323,125.469,2.637,-35.671
2.354,-16.701,-0.333,3.933,0.326,0.191,    ,-1286.598,657.944,-127.139,125.468,2.637,-35.671
2.167,-16.112,0.677,4.155,0.349,0.166,    ,-1285.947,658.707,-125.326,125.468,2.637,-35.671
-0.255,-13.396,-1.393,3.416,0.040,0.117,    ,-1283.132,662.369,-122.011,125.469,2.637,-35.672
0.647,-11.650,0.363,2.610,-0.106,0.381,    ,-1280.940,665.225,-119.473,125.469,2.637,-35.672
4.442,-15.269,-0.549,3.866,0.623,0.262,    ,-1275.909,671.777,-113.651,125.470,2.636,-35.673
-0.471,-16.289,1.599,5.371,0.266,0.172,    ,-1272.179,676.635,-109.335,125.471,2.636,-35.674
-7.120,-5.992,6.404,4.399,-0.886,-0.064,    ,-1271.081,678.066,-108.064,125.471,2.636,-35.674
-8.924,-8.581,8.787,4.511,-1.303,0.152,    ,-1270.099,679.346,-106.960,125.471,2.636,-35.674
9.326,-21.378,1.196,5.680,0.754,0.527,    ,-1269.099,680.659,-105.975,125.471,2.636,-35.674
3.942,-24.811,1.030,6.364,0.837,0.228,    ,-1266.491,684.086,-103.430,125.471,2.636,-35.674
-2.726,-16.681,5.207,6.386,-0.202,0.089,    ,-1264.482,686.726,-101.469,125.471,2.635,-35.673
-1.589,-10.199,7.061,6.575,-0.864,0.178,    ,-1259.293,693.544,-96.405,125.470,2.635,-35.672
-1.746,-20.104,-0.824,5.092,-0.450,0.403,    ,-1253.999,700.499,-91.239,125.470,2.634,-35.671
-0.892,-16.711,-1.883,4.252,-0.296,0.301,    ,-1251.781,703.413,-89.074,125.470,2.634,-35.671
4.844,-14.808,0.000,4.731,0.351,0.420,    ,-1248.767,707.374,-86.133,125.470,2.634,-35.671
-2.030,-11.572,1.795,5.692,-0.043,0.085,    ,-1247.898,708.515,-85.281,125.470,2.634,-35.670
0.716,-19.653,1.236,5.654,0.582,0.203,    ,-1246.911,709.803,-84.187,125.470,2.633,-35.670
-4.786,-12.347,5.443,5.069,-0.642,0.077,    ,-1245.454,711.675,-82.234,125.470,2.633,-35.670
0.745,-22.712,0.471,7.070,0.118,0.206,    ,-1244.109,713.403,-80.407,125.469,2.633,-35.670
3.589,-28.302,0.314,8.486,0.355,0.153,    ,-1239.916,718.789,-74.711,125.469,2.633,-35.669
-5.884,-25.076,-1.657,6.390,-0.573,0.272,    ,-1233.818,726.623,-66.426,125.469,2.633,-35.668
12.101,-24.056,-2.844,8.202,1.082,0.461,    ,-1230.296,731.147,-61.642,125.469,2.633,-35.668
10.434,-21.663,-1.736,7.097,0.667,0.345,    ,-1223.986,739.252,-53.070,125.469,2.632,-35.667
-10.954,-4.286,2.834,6.397,-1.438,-0.010,    ,-1219.314,745.253,-46.723,125.469,2.632,-35.666
-12.386,-1.000,8.600,5.465,-1.612,-0.182,    ,-1217.820,747.172,-44.694,125.469,2.632,-35.666
2.981,-14.632,4.501,7.664,-0.351,0.337,    ,-1216.130,749.344,-42.410,125.468,2.632,-35.665
