2.010,-21.094,-4.262,10.858,1.614,-0.110
2.726,-20.947,-3.634,10.841,1.850,-0.074
3.560,-21.300,-3.575,10.912,2.155,-0.151
4.236,-21.320,-3.810,10.933,2.495,-0.150
4.835,-21.388,-2.908,10.950,2.739,-0.201
5.580,-21.486,-1.682,10.996,2.949,-0.157
6.423,-21.506,-2.006,11.078,3.320,-0.227
7.149,-21.486,-3.055,11.093,3.509,-0.160
0.069,-21.692,-5.576,11.245,0.971,-0.162
0.794,-21.447,-4.026,11.060,1.201,-0.098
1.432,-21.584,-2.928,11.050,1.471,-0.189
2.648,-21.565,-2.761,11.205,1.920,-0.183
3.295,-21.624,-3.693,11.224,2.135,-0.151
3.893,-21.987,-3.820,11.200,2.408,-0.157
4.982,-22.281,-3.997,11.263,2.827,-0.187
5.501,-22.104,-3.918,11.336,2.993,-0.209
5.207,-22.271,-3.948,11.342,2.972,-0.182
5.286,-22.261,-4.575,11.300,2.921,-0.176
5.374,-22.085,-4.154,11.301,2.979,-0.186
5.188,-22.153,-3.350,11.286,2.945,-0.197
5.403,-22.310,-4.007,11.289,2.965,-0.189
5.462,-22.261,-4.850,11.273,3.005,-0.164
5.325,-21.908,-3.732,11.242,2.928,-0.193
5.345,-21.565,-3.301,11.277,3.096,-0.201
0.775,-21.624,-3.212,10.940,0.899,-0.055
3.452,-22.899,-4.909,11.661,2.354,-0.216
4.403,-22.291,-3.222,11.516,2.450,-0.228
-0.284,-22.173,-7.468,11.824,0.970,-0.182
-5.815,-22.055,-4.399,11.248,0.262,-0.443
-0.922,-21.928,-3.703,11.360,0.071,-0.107
-1.196,-22.771,-5.144,11.653,0.506,-0.228
-0.696,-22.889,-3.889,11.526,0.477,-0.138
-1.912,-23.183,-2.094,11.695,0.167,-0.222
-0.883,-23.742,-5.487,12.150,0.616,-0.188
-7.100,-22.546,-2.928,11.777,-1.094,-0.291
-4.854,-23.340,-6.193,11.772,-1.646,-0.070
-5.374,-23.565,-2.908,11.946,-1.097,-0.169
-3.462,-24.330,-4.654,12.169,-0.565,-0.198
-7.522,-21.810,-5.487,11.467,-2.216,-0.079
-6.865,-22.310,-2.830,11.737,-1.500,-0.234
-7.375,-22.124,-4.752,11.650,-1.906,-0.189
-6.453,-22.948,-2.653,11.701,-1.438,-0.224
-11.366,-22.722,-4.938,11.082,-3.005,-0.180
-7.836,-22.693,-4.016,11.239,-2.636,-0.095
-10.503,-22.516,-2.026,11.066,-2.836,-0.183
-9.405,-22.075,-3.477,11.325,-2.756,-0.185
-9.179,-22.232,-1.702,11.325,-2.460,-0.225
-5.678,-23.448,-4.821,11.856,-2.039,-0.118
-10.954,-20.780,-0.074,10.935,-3.510,-0.141
-10.405,-21.467,-2.457,10.780,-3.155,-0.216
-8.787,-21.771,-3.614,11.288,-2.564,-0.264
-11.386,-20.378,-4.634,10.006,-4.325,-0.035
-13.082,-20.261,-2.575,10.436,-4.044,-0.259
-12.268,-19.839,-3.291,10.343,-3.878,-0.183
-14.043,-19.584,-2.536,10.604,-4.327,-0.238
-12.533,-20.427,-1.829,10.436,-4.073,-0.208
-11.170,-21.251,-3.271,11.130,-3.418,-0.257
-12.915,-19.809,-1.222,10.252,-4.100,-0.200
-9.395,-20.967,-3.879,10.103,-4.512,0.114
-13.896,-18.260,-1.300,9.716,-4.861,-0.205
-13.366,-18.554,-1.349,10.015,-4.395,-0.186
-12.964,-19.594,-2.898,10.360,-4.254,-0.251
-16.181,-18.495,-0.231,9.372,-5.392,-0.232
-11.356,-19.908,-3.301,9.801,-4.866,-0.003
-15.818,-16.985,-2.594,9.184,-5.434,-0.214
-16.465,-14.043,-1.241,8.387,-5.888,-0.227
-15.357,-16.044,0.446,8.747,-5.280,-0.246
-17.338,-15.240,-0.202,8.025,-5.784,-0.231
-15.612,-15.651,-0.221,8.351,-5.562,-0.228
-15.799,-14.082,1.524,7.729,-5.882,-0.175
-15.249,-15.308,-0.516,8.162,-5.358,-0.173
-15.544,-15.083,2.064,8.090,-5.350,-0.267
-18.309,-13.396,-1.006,6.756,-6.236,-0.194
-15.975,-13.837,0.073,7.495,-5.791,-0.195
-16.073,-12.621,-2.251,7.242,-5.825,-0.200
-15.357,-13.582,2.799,7.457,-5.414,-0.203
-12.749,-16.093,0.269,7.259,-5.650,0.055
-16.613,-11.945,2.554,6.756,-5.967,-0.279
-15.259,-13.680,2.152,7.366,-5.419,-0.257
-16.171,-12.356,0.553,6.776,-5.750,-0.285
-17.054,-10.817,3.623,5.974,-5.861,-0.351
-14.877,-11.601,0.622,6.119,-5.666,-0.216
-15.387,-10.591,4.202,5.603,-5.664,-0.236
-16.103,-8.542,0.416,5.115,-6.004,-0.191
-14.945,-10.444,0.897,5.773,-5.501,-0.239
-15.455,-7.914,1.260,4.802,-5.751,-0.220
-14.533,-9.277,1.907,4.723,-5.563,-0.113
-15.043,-7.757,3.839,4.989,-5.348,-0.333
-13.827,-8.944,2.976,4.999,-5.171,-0.256
-13.317,-8.708,2.338,5.001,-5.042,-0.305
-13.739,-7.718,2.446,4.522,-5.009,-0.318
-13.317,-6.374,2.407,3.503,-5.148,-0.169
-12.631,-5.658,5.653,3.511,-4.899,-0.211
-12.886,-5.099,5.594,3.227,-4.867,-0.282
-13.102,-5.227,4.035,3.346,-4.860,-0.282
-12.964,-3.933,3.643,2.376,-4.874,-0.245
-10.277,-5.354,5.074,2.533,-4.232,-0.150
-11.307,-4.119,2.456,2.596,-4.296,-0.244
-10.542,-3.344,5.947,2.303,-4.311,-0.251
-10.366,-4.707,3.721,2.495,-4.196,-0.133
-10.356,-3.089,4.535,2.099,-4.018,-0.242
-9.199,-2.854,3.858,2.175,-3.621,-0.284
-8.757,-0.755,6.222,1.431,-3.359,-0.282
-8.512,-0.373,5.319,1.317,-3.128,-0.330
-7.247,-1.618,4.290,1.217,-3.141,-0.153
-6.963,-1.079,5.879,1.247,-2.900,-0.296
-7.286,-1.020,5.065,1.421,-2.797,-0.297
-5.747,-0.029,6.006,0.721,-2.539,-0.271
-5.276,-0.412,5.300,0.963,-2.211,-0.262
-4.648,0.098,5.800,0.701,-1.960,-0.259
-3.815,0.647,5.212,0.616,-1.657,-0.217
-3.079,0.755,4.819,0.510,-1.520,-0.128
-2.834,0.284,6.428,0.401,-1.342,-0.264
-2.422,0.892,5.290,0.423,-1.198,-0.232
-1.442,0.912,6.594,0.271,-0.846,-0.272
-1.059,1.098,5.025,0.234,-0.676,-0.247
-0.245,0.873,5.663,0.155,-0.465,-0.200
0.157,1.167,6.202,0.152,-0.278,-0.234
0.843,1.530,5.810,0.111,0.025,-0.283
1.559,1.657,6.212,0.052,0.195,-0.206
1.628,1.285,4.917,0.083,0.185,-0.204
1.540,1.442,6.369,0.060,0.228,-0.174
1.746,1.520,5.006,0.073,0.182,-0.213
1.657,1.520,6.251,0.044,0.244,-0.258
1.589,1.451,5.555,0.076,0.208,-0.206
1.677,1.510,5.457,0.087,0.214,-0.208
1.628,1.549,6.202,0.073,0.245,-0.235
1.461,1.667,5.251,0.091,0.206,-0.158
1.471,1.510,6.575,0.077,0.231,-0.189
1.697,1.422,5.476,0.085,0.226,-0.223
1.608,1.500,6.516,0.095,0.258,-0.256
1.628,1.824,6.045,0.104,0.228,-0.217
1.647,1.540,5.839,0.091,0.231,-0.204
1.746,1.667,5.565,0.103,0.241,-0.216
1.706,1.598,5.565,0.110,0.227,-0.216
1.765,1.412,6.839,0.086,0.261,-0.273
2.059,1.373,5.104,0.095,0.221,-0.185
1.765,1.334,6.898,0.078,0.245,-0.203
1.883,1.471,5.526,0.110,0.226,-0.178
2.010,1.422,6.928,0.065,0.256,-0.259
1.912,1.442,5.702,0.089,0.244,-0.214
2.079,1.226,6.251,0.118,0.207,-0.199
2.020,1.089,6.624,0.090,0.247,-0.311
2.197,1.294,5.065,0.116,0.224,-0.226
2.148,1.442,5.427,0.099,0.248,-0.180
2.157,1.579,4.859,0.123,0.237,-0.227
