-0.677,4.403,27.500,-0.856,0.261,0.254
-0.677,4.521,27.578,-0.851,0.249,0.237
-0.569,4.462,27.333,-0.848,0.250,0.257
-0.510,4.433,28.029,-0.850,0.249,0.236
-0.569,4.540,27.520,-0.841,0.239,0.256
-0.559,4.335,27.872,-0.850,0.244,0.235
-0.451,4.688,26.862,-0.836,0.240,0.270
-0.373,4.511,27.892,-0.851,0.246,0.254
-0.579,4.511,27.637,-0.850,0.249,0.254
-0.255,4.491,28.078,-0.848,0.257,0.243
-0.471,4.305,28.324,-0.852,0.240,0.241
-0.530,4.580,27.461,-0.850,0.239,0.266
-0.579,4.560,27.833,-0.857,0.241,0.244
-0.579,4.560,27.667,-0.852,0.249,0.250
-0.559,4.374,27.961,-0.862,0.248,0.251
-0.500,4.384,27.863,-0.834,0.248,0.247
-0.834,4.246,31.981,-0.846,0.245,0.091
-0.863,4.276,32.119,-0.863,0.238,0.090
-0.844,4.374,31.942,-0.853,0.238,0.086
-0.755,4.354,32.060,-0.845,0.242,0.091
-0.853,4.305,32.021,-0.870,0.244,0.083
-0.657,4.246,32.129,-0.859,0.234,0.083
-0.804,4.129,32.325,-0.864,0.254,0.079
-0.716,4.256,32.099,-0.855,0.248,0.094
-0.667,4.325,32.354,-0.862,0.242,0.085
-0.902,4.335,32.276,-0.860,0.244,0.085
-0.853,4.266,32.246,-0.865,0.242,0.088
-0.638,4.442,28.137,-0.855,0.251,0.238
-0.853,4.511,27.578,-0.842,0.278,0.263
-0.834,4.678,28.716,-0.876,0.268,0.185
-0.618,4.658,27.549,-0.855,0.183,0.312
-0.638,4.452,26.519,-0.840,0.201,0.279
-0.589,4.560,26.794,-0.833,0.212,0.259
-0.579,4.531,26.647,-0.841,0.208,0.277
-0.451,4.570,26.941,-0.835,0.188,0.318
-1.432,3.550,29.432,-0.818,0.247,0.149
-1.128,2.864,28.902,-0.726,0.239,0.220
-1.000,2.932,28.029,-0.735,0.236,0.251
-1.049,2.648,28.745,-0.738,0.224,0.255
-0.687,3.079,29.344,-0.790,0.236,0.167
-1.030,2.922,29.157,-0.749,0.228,0.223
-1.138,2.903,28.196,-0.733,0.232,0.249
-1.128,2.648,29.236,-0.762,0.242,0.229
-1.177,2.824,29.236,-0.746,0.240,0.213
-1.167,2.834,28.853,-0.743,0.229,0.234
-1.148,2.864,29.138,-0.748,0.235,0.223
-1.079,2.775,29.010,-0.752,0.232,0.238
-1.059,2.805,29.118,-0.743,0.226,0.214
-0.912,3.050,28.500,-0.733,0.228,0.240
-0.932,2.756,28.618,-0.745,0.230,0.235
-1.089,2.834,28.892,-0.742,0.233,0.255
-1.089,2.815,29.069,-0.747,0.224,0.230
-1.177,2.824,28.618,-0.735,0.239,0.245
-1.059,2.707,30.050,-0.753,0.232,0.203
-0.873,2.716,29.814,-0.740,0.218,0.192
-1.844,2.707,30.873,-0.795,0.163,0.161
-1.020,2.913,29.618,-0.751,0.236,0.219
-1.099,3.011,28.539,-0.753,0.240,0.258
-1.187,2.864,29.353,-0.750,0.240,0.215
-0.853,2.756,29.147,-0.739,0.188,0.251
-1.304,2.854,30.020,-0.771,0.223,0.207
-1.089,2.844,28.794,-0.731,0.200,0.224
-1.383,2.883,28.353,-0.786,0.177,0.259
-1.108,2.824,27.853,-0.811,0.127,0.392
-1.040,2.442,28.157,-0.736,0.192,0.186
-1.304,2.501,29.285,-0.763,0.216,0.222
-1.295,2.579,30.079,-0.792,0.207,0.252
-1.108,2.393,27.333,-0.754,0.175,0.298
-1.118,2.461,26.882,-0.747,0.170,0.302
-1.138,2.510,26.813,-0.752,0.177,0.293
-0.932,2.452,27.010,-0.738,0.175,0.289
-1.177,2.373,27.215,-0.759,0.158,0.299
-1.157,2.481,28.137,-0.737,0.171,0.260
-1.099,2.344,27.627,-0.744,0.168,0.281
-1.128,2.354,28.029,-0.758,0.159,0.262
-0.961,2.452,27.686,-0.756,0.177,0.261
-1.059,2.324,27.941,-0.744,0.176,0.262
-1.216,2.403,28.216,-0.757,0.172,0.251
-1.314,2.560,27.774,-0.742,0.187,0.279
-1.187,2.403,28.373,-0.761,0.164,0.243
-1.040,2.216,28.569,-0.749,0.166,0.244
-1.108,2.236,28.255,-0.765,0.175,0.260
-1.295,2.275,28.422,-0.752,0.171,0.253
-1.118,2.452,27.833,-0.743,0.169,0.273
-0.902,2.305,27.706,-0.739,0.163,0.280
-1.000,2.344,28.245,-0.741,0.165,0.266
-1.118,2.256,27.843,-0.757,0.162,0.279
-1.285,2.265,31.540,-0.761,0.164,0.142
-1.383,2.118,31.844,-0.755,0.166,0.132
-1.412,2.118,31.785,-0.761,0.172,0.129
-1.314,2.167,31.864,-0.753,0.170,0.133
-1.334,2.108,31.570,-0.768,0.168,0.130
-1.246,2.295,31.736,-0.742,0.170,0.134
-1.344,2.187,31.805,-0.756,0.171,0.136
-1.344,2.265,31.776,-0.756,0.171,0.136
-1.216,2.050,31.942,-0.761,0.165,0.132
-1.334,2.148,32.070,-0.749,0.165,0.122
-1.255,2.079,31.756,-0.759,0.170,0.134
-1.226,2.148,32.089,-0.760,0.174,0.136
-1.304,2.295,31.854,-0.741,0.159,0.133
-1.353,2.246,31.766,-0.758,0.168,0.128
-1.304,2.206,31.746,-0.744,0.160,0.136
-1.363,2.295,31.972,-0.739,0.176,0.132
-1.226,2.246,32.501,-0.752,0.156,0.117
-1.265,2.305,31.776,-0.742,0.160,0.134
-1.265,2.128,32.227,-0.757,0.174,0.123
-1.324,2.265,32.364,-0.741,0.177,0.119
-1.304,2.265,32.433,-0.748,0.162,0.123
-1.138,2.157,32.119,-0.753,0.161,0.117
-1.128,2.148,32.580,-0.750,0.155,0.123
-1.520,2.069,32.109,-0.722,0.154,0.122
-1.206,2.354,32.501,-0.755,0.181,0.124
-1.118,2.432,32.256,-0.735,0.159,0.125
-1.285,2.206,32.374,-0.748,0.164,0.123
-1.334,2.265,32.442,-0.750,0.165,0.126
-1.226,2.403,32.266,-0.743,0.169,0.123
-1.304,2.314,32.423,-0.759,0.188,0.121
-1.344,2.295,32.511,-0.747,0.160,0.120
-1.197,2.187,32.266,-0.757,0.167,0.118
-1.226,2.295,32.452,-0.743,0.184,0.123
-1.295,2.216,32.433,-0.750,0.164,0.123
-1.353,2.285,32.276,-0.753,0.166,0.120
-1.246,2.099,32.589,-0.751,0.174,0.127
-1.236,2.246,32.589,-0.747,0.165,0.127
-1.206,2.324,32.315,-0.749,0.154,0.116
-1.304,2.157,32.334,-0.749,0.161,0.125
-1.197,2.197,32.570,-0.759,0.162,0.118
-1.304,2.226,32.599,-0.755,0.177,0.122
-1.344,2.285,32.756,-0.752,0.170,0.120
-1.187,2.197,32.580,-0.746,0.164,0.118
-1.285,2.167,32.619,-0.750,0.155,0.117
-1.255,2.177,32.482,-0.759,0.158,0.118
-1.255,2.157,32.550,-0.755,0.169,0.121
-1.206,2.069,32.541,-0.744,0.163,0.119
-1.206,2.285,32.168,-0.742,0.165,0.122
-1.265,2.197,32.639,-0.740,0.167,0.121
