2.275,-3.579,3.481,1.697,0.528,-0.016,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-1.157,-0.765,6.610,0.237,-0.086,-0.084,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
2.236,-5.109,6.816,1.025,0.411,0.007,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-0.226,-0.530,5.668,0.994,-0.165,-0.136,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
4.227,-4.187,4.129,1.567,0.396,0.058,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-2.599,5.472,5.080,0.226,-0.288,-0.203,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
3.462,-8.502,4.580,1.655,0.642,0.025,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
3.177,-4.639,4.933,0.885,0.505,-0.008,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-1.500,-0.216,5.354,0.319,-0.157,0.003,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
1.255,-2.971,5.580,1.078,0.364,0.082,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-1.236,-0.451,6.002,0.887,-0.101,-0.194,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
5.148,-4.903,3.079,1.636,0.541,0.076,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
3.874,-4.599,4.884,1.462,0.466,0.023,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
0.196,-2.344,4.609,0.863,0.271,-0.042,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
4.599,-4.992,3.295,1.691,0.495,0.127,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
3.452,-4.442,5.276,1.302,0.388,0.065,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
2.187,-5.845,5.521,1.226,0.418,0.012,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
5.001,-9.208,5.119,1.378,0.474,0.188,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-3.658,2.216,5.600,0.341,-0.545,-0.113,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
4.168,-6.757,2.756,1.697,0.505,0.070,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
3.187,-5.031,5.482,1.011,0.507,0.027,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
2.736,-2.167,3.413,1.547,0.571,0.015,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-0.029,-1.383,5.688,0.305,-0.013,-0.035,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-1.971,-1.167,2.785,1.080,0.122,-0.162,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
3.766,-6.178,5.825,1.339,0.390,0.073,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
2.991,-4.423,3.942,1.122,0.420,0.062,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-3.324,0.843,4.766,0.541,-0.143,-0.123,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-1.589,2.795,6.992,0.303,-0.228,-0.048,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-3.472,1.128,6.237,0.350,-0.450,-0.072,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
0.608,-2.658,4.305,0.946,0.133,0.032,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
5.129,-3.834,2.491,1.735,0.575,0.068,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
1.902,-3.109,5.413,1.102,0.527,0.077,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-3.040,3.364,5.511,0.037,-0.246,-0.124,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-4.854,1.932,5.825,0.246,-0.547,-0.111,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-2.206,1.049,2.020,0.082,-0.216,0.092,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
-1.255,1.853,2.177,0.593,-0.385,0.091,    ,-1141.951,846.776,31.921,125.457,2.630,-35.663
2.913,-2.089,-0.716,1.398,0.259,0.167,    ,-1142.771,845.808,29.734,125.458,2.630,-35.663
-0.118,2.756,0.441,0.615,-0.139,0.037,    ,-1144.726,843.501,24.521,125.458,2.631,-35.663
0.206,-1.049,0.961,0.259,0.148,0.089,    ,-1150.526,836.655,9.051,125.460,2.632,-35.662
0.745,-1.961,0.598,0.310,-0.088,0.232,    ,-1156.219,829.937,-6.131,125.462,2.634,-35.662
0.304,-0.608,0.284,0.138,0.050,0.192,    ,-1159.041,826.606,-13.659,125.463,2.634,-35.661
-0.539,-1.030,1.275,-0.073,0.162,0.017,    ,-1164.410,820.269,-27.978,125.465,2.636,-35.661
1.804,-0.147,0.657,-0.369,0.091,0.216,    ,-1169.934,813.750,-42.710,125.466,2.637,-35.660
0.432,-0.510,-0.471,-0.262,0.028,0.101,    ,-1172.658,810.536,-49.973,125.467,2.638,-35.660
0.794,-0.029,-0.598,-0.116,0.012,0.192,    ,-1178.104,804.109,-64.498,125.469,2.639,-35.659
0.471,-0.892,0.069,-0.063,0.022,0.141,    ,-1183.550,797.681,-79.023,125.471,2.641,-35.659
1.746,-1.010,1.569,-0.176,0.040,0.156,    ,-1186.351,794.375,-86.493,125.472,2.641,-35.658
1.226,-0.461,1.412,-0.297,0.044,0.169,    ,-1191.797,787.948,-101.017,125.473,2.643,-35.658
1.069,-0.265,-0.039,-0.150,0.025,0.212,    ,-1197.321,781.429,-115.750,125.475,2.644,-35.657
1.383,-1.206,-1.422,-0.083,0.007,0.218,    ,-1199.966,778.307,-122.805,125.476,2.645,-35.657
1.677,-0.235,1.000,-0.291,0.040,0.242,    ,-1205.565,771.699,-137.737,125.478,2.646,-35.656
2.501,-1.442,1.922,-0.227,0.132,0.188,    ,-1209.993,766.457,-149.337,125.479,2.648,-35.656
0.539,-0.863,0.941,-0.157,0.052,0.179,    ,-1211.821,764.176,-152.688,125.479,2.648,-35.656
0.951,-0.245,1.294,-0.258,0.083,0.190,    ,-1217.694,756.551,-159.769,125.480,2.648,-35.656
0.814,-0.843,0.137,-0.226,-0.043,0.177,    ,-1225.991,745.754,-169.471,125.480,2.648,-35.656
1.873,-0.343,0.588,-0.173,0.150,0.256,    ,-1233.959,735.385,-178.790,125.480,2.648,-35.657
0.981,0.863,0.127,-0.351,0.017,0.157,    ,-1237.765,730.433,-183.241,125.480,2.648,-35.657
0.402,0.677,0.392,-0.281,0.039,0.117,    ,-1245.972,719.754,-192.837,125.480,2.648,-35.657
1.098,-1.451,0.196,-0.088,-0.017,0.157,    ,-1253.464,710.005,-201.600,125.481,2.647,-35.658
1.736,-0.794,0.402,-0.134,0.091,0.319,    ,-1261.378,699.706,-210.854,125.481,2.647,-35.658
1.500,-1.069,1.510,-0.195,0.096,0.337,    ,-1264.874,695.158,-214.942,125.481,2.647,-35.658
