Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
7.424,5.776,38.593,0.36,-0.467,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.913,38.642,0.373,-0.472,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.913,38.896,0.372,-0.469,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.815,38.485,0.368,-0.479,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.796,5.766,38.7,0.366,-0.485,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.943,38.916,0.368,-0.461,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.855,38.877,0.37,-0.467,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.707,38.426,0.368,-0.475,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.923,38.906,0.373,-0.48,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.845,38.779,0.362,-0.469,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.923,38.749,0.376,-0.475,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.747,39.093,0.361,-0.482,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.953,38.7,0.377,-0.474,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.845,38.681,0.369,-0.475,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.962,38.877,0.376,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.825,38.759,0.369,-0.478,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.796,38.72,0.364,-0.475,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.894,38.838,0.37,-0.478,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.433,5.825,38.769,0.371,-0.469,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.992,38.602,0.375,-0.471,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.825,38.612,0.372,-0.489,-0.592,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.747,38.896,0.359,-0.47,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.884,38.887,0.364,-0.472,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.874,38.975,0.363,-0.468,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.913,38.946,0.369,-0.47,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.805,38.877,0.366,-0.466,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.884,38.779,0.373,-0.471,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.962,39.083,0.367,-0.471,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.923,38.72,0.369,-0.468,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.894,38.838,0.371,-0.481,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.492,5.953,38.995,0.364,-0.463,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.943,39.034,0.365,-0.475,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.835,39.063,0.367,-0.468,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.796,38.691,0.369,-0.472,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.815,38.769,0.366,-0.471,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.923,38.632,0.375,-0.476,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.894,38.985,0.369,-0.468,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.678,38.906,0.361,-0.474,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.943,39.053,0.363,-0.46,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.904,38.975,0.362,-0.465,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.502,6.031,38.848,0.375,-0.471,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.923,38.887,0.375,-0.476,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.894,39.014,0.367,-0.473,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.767,5.972,38.848,0.38,-0.483,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.923,39.142,0.364,-0.471,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,5.884,38.955,0.357,-0.453,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.913,38.896,0.372,-0.469,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.796,39.053,0.368,-0.478,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.737,38.995,0.361,-0.466,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.943,38.906,0.365,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.776,38.896,0.367,-0.475,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.953,38.936,0.378,-0.469,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.805,39.063,0.372,-0.469,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.796,38.975,0.364,-0.48,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.845,39.112,0.365,-0.478,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.786,39.024,0.369,-0.478,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.463,5.923,39.161,0.372,-0.464,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.805,39.004,0.366,-0.468,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.815,38.769,0.367,-0.475,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.767,5.845,38.838,0.369,-0.479,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.913,38.906,0.368,-0.481,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.913,39.308,0.368,-0.471,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.894,38.867,0.369,-0.478,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.855,38.553,0.374,-0.476,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.855,38.485,0.367,-0.471,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.845,5.904,39.25,0.369,-0.479,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.884,39.014,0.375,-0.471,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.698,39.103,0.359,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.913,38.808,0.363,-0.47,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.805,39.122,0.352,-0.466,-0.591,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.805,38.985,0.369,-0.47,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.874,38.877,0.363,-0.463,-0.594,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.835,38.808,0.369,-0.471,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.913,38.965,0.377,-0.475,-0.595,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.894,39.279,0.375,-0.48,-0.592,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.463,5.864,38.691,0.365,-0.462,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.845,39.103,0.368,-0.472,-0.595,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,5.855,39.161,0.365,-0.467,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.463,5.776,38.916,0.376,-0.472,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.904,38.838,0.373,-0.471,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.59,38.798,0.353,-0.467,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.864,38.906,0.364,-0.466,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.933,38.71,0.38,-0.476,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.786,38.877,0.37,-0.478,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.953,38.749,0.371,-0.466,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.707,38.583,0.364,-0.469,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.864,38.651,0.368,-0.468,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.874,39.191,0.366,-0.464,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.943,38.818,0.372,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.874,39.112,0.361,-0.467,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.776,38.661,0.364,-0.468,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.864,38.857,0.369,-0.484,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.874,38.612,0.375,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.835,38.808,0.355,-0.466,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.825,39.014,0.37,-0.473,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.825,38.887,0.371,-0.473,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.992,38.691,0.379,-0.47,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.473,5.962,38.808,0.37,-0.47,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.707,38.916,0.366,-0.476,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.492,5.815,38.867,0.37,-0.465,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.698,5.658,38.906,0.363,-0.471,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.864,38.691,0.376,-0.474,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.776,38.916,0.364,-0.468,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.757,5.923,38.906,0.37,-0.479,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.805,38.857,0.365,-0.473,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.904,38.867,0.369,-0.468,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.904,38.887,0.379,-0.477,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.864,38.965,0.373,-0.472,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.913,39.053,0.366,-0.469,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.962,38.995,0.375,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.835,39.132,0.372,-0.475,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.884,38.749,0.376,-0.477,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.943,39.093,0.371,-0.476,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.884,38.887,0.387,-0.479,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,6.08,39.103,0.374,-0.471,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.913,39.24,0.372,-0.476,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.796,39.142,0.369,-0.48,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.953,39.083,0.375,-0.473,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.904,39.024,0.367,-0.47,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.756,39.24,0.359,-0.471,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,6.109,39.083,0.377,-0.465,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.913,38.848,0.375,-0.478,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,6.011,38.985,0.38,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.992,38.955,0.365,-0.461,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.894,38.995,0.368,-0.464,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.962,39.103,0.363,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,6.002,38.946,0.38,-0.481,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.805,39.299,0.357,-0.475,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.531,5.874,38.936,0.366,-0.475,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.933,39.034,0.374,-0.48,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.943,38.985,0.368,-0.482,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.815,38.926,0.371,-0.488,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.874,39.034,0.37,-0.472,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.757,5.962,39.132,0.374,-0.484,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.982,38.789,0.377,-0.468,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.904,38.975,0.371,-0.477,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.884,38.926,0.372,-0.474,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.933,38.818,0.371,-0.479,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.776,39.103,0.368,-0.473,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.698,5.855,39.103,0.371,-0.477,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.786,39.171,0.364,-0.482,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.953,39.299,0.368,-0.463,-0.591,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.424,5.815,39.112,0.368,-0.454,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.953,39.21,0.364,-0.469,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.728,5.855,39.024,0.377,-0.483,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.953,39.22,0.375,-0.479,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.992,39.22,0.371,-0.47,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.728,5.913,38.955,0.373,-0.483,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.502,5.835,39.171,0.368,-0.475,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.992,39.259,0.371,-0.464,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.815,38.887,0.376,-0.486,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.953,39.289,0.368,-0.477,-0.591,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.992,39.142,0.369,-0.472,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.747,5.825,39.044,0.364,-0.471,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.933,39.103,0.379,-0.478,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.855,39.191,0.37,-0.47,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.424,5.874,39.083,0.366,-0.465,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.698,5.913,39.151,0.38,-0.489,-0.591,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.805,39.426,0.359,-0.469,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.776,39.181,0.363,-0.465,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.502,5.953,39.201,0.366,-0.464,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.933,39.25,0.367,-0.471,-0.591,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.835,39.093,0.365,-0.475,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.933,39.25,0.378,-0.479,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.874,38.916,0.367,-0.469,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.923,39.289,0.372,-0.468,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.864,38.916,0.377,-0.479,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.864,39.23,0.37,-0.474,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.825,39.269,0.368,-0.475,-0.593,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.776,39.348,0.358,-0.467,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.972,39.044,0.373,-0.472,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.962,38.975,0.377,-0.476,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.825,39.073,0.374,-0.481,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.688,5.835,39.23,0.373,-0.474,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.698,5.835,39.367,0.373,-0.484,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.845,39.397,0.372,-0.475,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,6.002,39.044,0.382,-0.476,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.855,38.916,0.372,-0.476,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,5.855,39.328,0.372,-0.464,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.845,38.818,0.368,-0.479,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.717,38.848,0.363,-0.47,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.786,39.534,0.365,-0.474,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.747,38.691,0.366,-0.473,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.835,38.779,0.377,-0.493,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.669,5.835,39.299,0.368,-0.479,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.855,39.367,0.368,-0.47,-0.591,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.707,39.328,0.367,-0.468,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.992,38.818,0.364,-0.471,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.982,39.083,0.373,-0.466,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.679,5.855,38.946,0.371,-0.48,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.737,5.825,38.965,0.369,-0.489,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.815,39.112,0.368,-0.482,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.864,38.74,0.37,-0.479,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.805,39.25,0.364,-0.466,-0.592,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.737,5.707,38.877,0.365,-0.48,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.874,39.171,0.365,-0.466,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.855,38.916,0.372,-0.476,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.463,5.953,38.838,0.371,-0.479,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.835,39.534,0.368,-0.475,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.884,39.22,0.363,-0.462,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.786,38.661,0.365,-0.463,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.874,39.122,0.37,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.904,39.014,0.368,-0.471,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.894,38.887,0.377,-0.466,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.982,39.181,0.372,-0.472,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.815,38.955,0.369,-0.472,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,5.933,39.063,0.371,-0.475,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.855,39.24,0.363,-0.477,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.453,6.109,38.916,0.378,-0.466,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.864,38.896,0.378,-0.479,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.815,38.848,0.367,-0.469,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.786,38.789,0.364,-0.464,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.473,6.07,38.828,0.372,-0.46,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.767,5.864,39.338,0.369,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.874,39.25,0.37,-0.474,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.639,5.796,39.122,0.358,-0.467,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.904,38.946,0.372,-0.482,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.796,39.053,0.367,-0.471,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.845,39.034,0.357,-0.475,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.747,5.874,38.955,0.363,-0.466,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.845,39.171,0.381,-0.476,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.894,38.916,0.375,-0.467,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.541,5.835,39.132,0.356,-0.464,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.414,6.011,38.877,0.364,-0.469,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.737,6.08,39.269,0.356,-0.477,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.874,39.21,0.363,-0.467,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.874,39.093,0.372,-0.478,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.443,5.884,39.024,0.372,-0.473,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.63,6.011,39.259,0.358,-0.477,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.962,39.083,0.364,-0.475,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.972,39.269,0.362,-0.465,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.982,38.857,0.379,-0.478,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.404,5.894,39.142,0.377,-0.468,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.522,5.972,38.789,0.375,-0.467,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.502,5.904,39.259,0.381,-0.478,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.904,39.083,0.371,-0.473,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.659,5.845,39.132,0.373,-0.482,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,5.962,39.073,0.378,-0.476,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.718,5.904,39.093,0.368,-0.489,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.62,5.943,39.299,0.375,-0.475,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.649,5.913,39.357,0.357,-0.466,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.747,5.933,39.014,0.373,-0.467,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.708,5.855,38.936,0.38,-0.482,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.737,39.151,0.363,-0.473,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.482,5.815,39.328,0.369,-0.479,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.6,5.835,39.348,0.374,-0.473,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.61,5.796,39.406,0.366,-0.478,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.512,5.825,39.426,0.378,-0.477,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.453,5.864,39.289,0.376,-0.488,-0.594,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
