-1.442,2.079,40.278,-0.745,0.188,0.053
-1.334,2.197,40.974,-0.735,0.188,0.044
-1.471,2.040,40.651,-0.746,0.191,0.050
-1.363,2.148,41.190,-0.747,0.182,0.045
-1.530,2.285,41.043,-0.740,0.199,0.038
-1.403,2.079,40.572,-0.752,0.189,0.056
-1.285,2.069,41.308,-0.744,0.184,0.042
-1.452,2.157,41.092,-0.735,0.185,0.040
-1.461,2.246,40.955,-0.743,0.188,0.042
-1.461,2.157,41.004,-0.737,0.190,0.038
-1.432,2.099,41.102,-0.754,0.196,0.044
-1.432,2.167,41.435,-0.742,0.186,0.042
-1.442,2.059,41.337,-0.760,0.203,0.035
-1.324,2.167,40.680,-0.748,0.190,0.054
-1.510,2.226,40.552,-0.741,0.196,0.055
-1.540,2.256,41.033,-0.749,0.205,0.043
-1.569,2.040,41.229,-0.746,0.185,0.041
-1.334,2.099,41.425,-0.746,0.197,0.041
-1.540,2.197,41.151,-0.735,0.194,0.046
-1.403,2.206,41.494,-0.747,0.200,0.033
-1.540,2.079,41.239,-0.746,0.187,0.035
-1.314,2.138,41.229,-0.741,0.185,0.037
-1.403,2.187,41.582,-0.736,0.183,0.036
-1.491,2.226,41.494,-0.740,0.186,0.030
-1.471,2.108,41.259,-0.747,0.184,0.049
-1.422,2.167,41.837,-0.754,0.189,0.031
-1.452,2.216,41.445,-0.740,0.184,0.037
-1.383,2.128,40.817,-0.749,0.177,0.041
-1.471,2.108,41.563,-0.743,0.183,0.030
-1.491,2.128,41.768,-0.748,0.191,0.029
-1.491,2.157,41.818,-0.745,0.182,0.033
-1.363,2.099,41.837,-0.738,0.191,0.037
-1.481,2.138,41.759,-0.742,0.182,0.028
-1.412,2.079,41.886,-0.747,0.192,0.026
-1.353,2.079,41.916,-0.738,0.188,0.037
-1.442,2.089,41.778,-0.747,0.187,0.029
-1.363,2.030,41.886,-0.748,0.190,0.028
-1.559,2.187,41.857,-0.752,0.197,0.034
-1.481,2.157,41.955,-0.744,0.177,0.036
-1.363,2.128,41.955,-0.741,0.181,0.035
-1.422,2.206,42.112,-0.744,0.196,0.029
-1.442,2.020,41.906,-0.741,0.192,0.027
-1.599,2.118,41.778,-0.738,0.170,0.027
-1.403,2.099,42.249,-0.753,0.185,0.026
-1.412,2.148,42.122,-0.753,0.191,0.025
-1.206,2.138,42.033,-0.748,0.185,0.029
-1.471,2.030,42.318,-0.741,0.187,0.024
-1.353,2.216,41.621,-0.738,0.185,0.045
-1.383,2.108,41.876,-0.740,0.180,0.032
-1.452,2.040,42.288,-0.748,0.184,0.029
-1.432,2.246,42.298,-0.753,0.184,0.025
-1.353,2.030,42.347,-0.746,0.190,0.028
-1.373,2.099,41.974,-0.750,0.188,0.027
-1.491,2.020,42.347,-0.747,0.187,0.026
-1.353,2.089,42.328,-0.752,0.189,0.022
-1.324,2.010,42.278,-0.747,0.177,0.030
-1.412,2.157,42.210,-0.743,0.184,0.026
-1.353,2.197,42.220,-0.746,0.184,0.031
-1.530,2.354,42.190,-0.745,0.193,0.022
-1.530,2.089,42.141,-0.747,0.186,0.025
-1.304,2.030,42.416,-0.754,0.190,0.025
-1.579,2.069,42.465,-0.743,0.195,0.025
-1.383,2.177,42.367,-0.743,0.181,0.025
-1.501,2.020,42.386,-0.750,0.191,0.027
-1.363,2.059,42.396,-0.754,0.190,0.030
-1.353,2.059,42.455,-0.749,0.187,0.025
-1.373,1.883,42.455,-0.753,0.185,0.028
-1.501,2.089,42.592,-0.750,0.194,0.023
-1.314,2.148,42.651,-0.741,0.185,0.026
-1.491,2.108,42.847,-0.744,0.185,0.026
-1.491,2.157,42.475,-0.744,0.182,0.024
-1.481,2.157,42.573,-0.753,0.197,0.017
-1.393,2.157,42.328,-0.747,0.180,0.025
-1.550,2.040,42.494,-0.757,0.193,0.020
-1.461,2.148,42.769,-0.751,0.191,0.017
-1.510,2.079,42.769,-0.758,0.193,0.020
