Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
-0.235,-13.857,33.405,-0.355,-0.012,0.489,    ,848.713,-64.804,296.046,167.557,-1.979,-0.891
-0.333,-12.435,31.738,-0.292,-0.023,0.382,    ,848.713,-64.804,296.046,168.489,-1.964,-0.923
-0.677,-11.493,31.708,-0.341,-0.060,0.366,    ,848.713,-64.804,296.046,169.387,-1.949,-0.954
-0.451,-10.758,32.895,-0.360,-0.036,0.379,    ,848.713,-64.803,296.046,170.285,-1.934,-0.984
-0.245,-9.591,33.032,-0.487,-0.013,0.320,    ,848.713,-64.803,296.046,171.200,-1.918,-1.015
-0.069,-8.287,32.316,-0.554,-0.068,0.400,    ,848.713,-64.803,296.046,172.131,-1.902,-1.046
-0.382,-6.982,33.601,-0.632,-0.012,0.305,    ,848.713,-64.803,296.046,173.029,-1.885,-1.076
-0.137,-6.080,33.630,-0.657,-0.019,0.276,    ,848.714,-64.803,296.047,173.833,-1.870,-1.102
-0.314,-5.962,32.336,-0.606,0.010,0.303,    ,848.721,-64.802,296.056,174.379,-1.861,-1.120
0.010,-5.953,32.208,-0.630,-0.039,0.343,    ,848.721,-64.802,296.056,174.385,-1.861,-1.120
-0.069,-6.178,31.924,-0.658,-0.034,0.366,    ,848.721,-64.802,296.056,174.385,-1.861,-1.120
-0.412,-5.972,32.179,-0.700,0.033,0.267,    ,848.720,-64.802,296.056,174.423,-1.860,-1.121
0.304,-5.090,31.571,-0.747,-0.069,0.391,    ,848.714,-64.803,296.047,174.967,-1.848,-1.139
0.039,-3.746,33.003,-0.716,-0.088,0.334,    ,848.713,-64.803,296.046,175.887,-1.829,-1.168
0.137,-2.697,33.670,-0.670,-0.117,0.335,    ,848.719,-64.802,296.054,176.434,-1.819,-1.186
0.049,-3.707,33.473,-0.738,-0.033,0.247,    ,848.721,-64.802,296.056,176.563,-1.817,-1.190
-0.128,-3.275,33.846,-0.772,-0.013,0.201,    ,848.721,-64.802,296.056,176.582,-1.816,-1.190
0.667,-2.540,32.522,-0.655,-0.164,0.344,    ,848.715,-64.802,296.048,177.027,-1.806,-1.205
0.373,-2.059,31.571,-0.697,-0.101,0.318,    ,848.719,-64.802,296.055,177.954,-1.787,-1.234
0.147,-1.893,32.071,-0.763,-0.078,0.245,    ,848.721,-64.802,296.057,178.043,-1.785,-1.236
0.020,-1.873,31.630,-0.775,-0.074,0.265,    ,848.721,-64.802,296.057,178.043,-1.785,-1.236
0.118,-1.824,31.502,-0.769,-0.057,0.259,    ,848.721,-64.802,296.057,178.043,-1.785,-1.236
0.157,-1.755,31.286,-0.767,-0.080,0.270,    ,848.721,-64.802,296.057,178.043,-1.785,-1.236
0.196,-1.775,31.179,-0.777,-0.079,0.270,    ,848.721,-64.802,296.057,178.043,-1.785,-1.236
0.118,-1.648,31.316,-0.761,-0.062,0.268,    ,848.721,-64.802,296.057,178.043,-1.785,-1.236
0.265,-1.706,33.562,-0.783,-0.067,0.204,    ,848.696,-64.791,296.049,178.043,-1.782,-1.235
0.127,-1.657,33.454,-0.765,-0.069,0.187,    ,848.697,-64.780,296.049,178.043,-1.782,-1.234
0.108,-1.785,33.179,-0.778,-0.079,0.190,    ,848.697,-64.780,296.049,178.043,-1.782,-1.234
0.039,-1.824,33.630,-0.770,-0.067,0.187,    ,848.697,-64.780,296.049,178.043,-1.782,-1.234
0.039,-1.824,33.630,-0.770,-0.067,0.187,    ,848.697,-64.780,296.049,178.043,-1.782,-1.234
0.020,-1.824,33.522,-0.772,-0.078,0.186,    ,848.697,-64.779,296.049,178.043,-1.782,-1.234
-0.000,-1.824,33.670,-0.772,-0.069,0.189,    ,848.697,-64.779,296.049,178.043,-1.782,-1.234
