0.177,-0.088,-0.226,-0.009,-0.008,0.002,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.010,0.029,-0.235,0.008,0.004,-0.004,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.118,-0.137,-0.118,-0.006,-0.002,-0.002,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.010,-0.157,-0.128,-0.012,0.010,0.000,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.010,-0.029,-0.314,-0.003,-0.001,0.001,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.127,-0.137,-0.118,-0.021,-0.006,-0.001,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
-0.020,-0.069,-0.118,-0.010,-0.002,-0.009,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.137,-0.078,-0.167,-0.007,0.006,-0.001,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.127,-0.039,0.177,-0.005,0.007,-0.001,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.118,0.020,-0.128,-0.006,0.010,0.001,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
-0.010,-0.118,-0.108,-0.013,0.015,-0.007,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.039,-0.078,-0.039,-0.007,0.010,-0.004,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.059,-0.059,-0.010,-0.005,0.004,0.002,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.127,0.108,-0.039,-0.002,-0.001,-0.008,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.029,0.069,-0.216,0.001,-0.001,-0.003,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
-0.029,-0.059,-0.275,-0.015,0.013,-0.002,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.108,0.020,0.029,0.003,-0.005,-0.004,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.059,-0.157,-0.010,-0.011,0.011,0.000,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.127,-0.147,0.000,-0.012,-0.003,-0.004,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
0.088,-0.226,0.206,-0.016,0.004,-0.003,    ,-1157.940,826.922,4.364,125.370,2.618,-35.676
